,company,country,description,location,review,salary,star,title
9,Shop Direct,United Kingdom,This is a fantastic opportunity for an experienced Lead Data Scientist who is looking for their next career move....,London,185,None,44.4,Lead Data Scientist
1,Business Services,United Kingdom,Data & Analytics. In this role you will work with leading experts within the life insurance industry in enhancing our pricing capability and be motivated by the...,Peterborough,None,None,None,Data Scientist
2,IDO Data,United Kingdom,"Data & Analytics. Are you looking for a unique role where you can explore, experiment and use new data science tools and techniques to influence the business of...",Peterborough,None,None,None,Data Scientist - Innovation
4,Harnham,United Kingdom,Data Scientist - Travel & Tourism. A leading Travel and Tourism Company in the UK are looking for a Data Scientist to join their Pricing Team to maximise yield...,Cambridgeshire,None,£450 - £600 a day,None,DATA SCIENTIST - TRAVEL & TOURISM
8,Abcam,United Kingdom,"Senior Data Scientist - (CAM-225-0014a). We are a team of market research, market intelligence, data analyst and data scientist specialists who enjoy working...",Cambridgeshire,13,None,40.2,Senior Data Scientist
9,Guy's and St Thomas' NHS Foundation Trust,United Kingdom,"Duties will include administrative tasks, general scientific and technical duties, including microtomy and routine and special staining procedures and computer...",London,13,"£48,300 a year",44.4,Senior Biomedical Scientist
0,Evi Technologies Limited,United Kingdom,"You : “ Alexa, I’m looking for a job where I can build products straight out of science fiction .” Alexa : “I have found matching jobs for you in the Alexa...",Cambridge,None,None,None,Research Scientist
1,Maclean Moore Ltd,United Kingdom,Developing natural language processing (NLP) algorithms to generate data from various data sources. Experience in data science role....,London,None,£500 - £600 a day,None,Data Scientist - 3 Month Contract - London
2,Sciemus Ltd,United Kingdom,The Data Scientist / Statistician will be responsible for:. The Sciemus Science Team has a vacancy for a Data Scientist/ Statistician....,London EC3V,None,None,None,Data Scientist
3,Expedia,United Kingdom,We are is looking for a talented Data Scientist to join our Acquisition Marketing team here in London. You will have several years of professional experience in...,London EC1V,469,None,51.0,Data Scientist – Acquisition Marketing
5,William Hill,United Kingdom,"You’ll work with Data Scientists, CRM Analysts, Product Owners and senior stakeholders. Analysing vast amounts of data, our Digital Analysts make the difference...",London,523,None,39.0,Digital Analyst - Gaming
6,Farfetch,United Kingdom,"Performance Marketing, SEO, CRM, Analytics and Data Science. As a fast-growing fashion ecommerce business and one of the UK’s most valuable startups, harnessing...",London,None,None,None,Data Scientist
7,University of Cambridge,United Kingdom,"The role involves working on themes related to global health and development, new data sources, and sub-Saharan Africa....",Cambridge,39,"£31,604 - £38,833 a year",51.6,Research Associate/Senior Research Associate (Fixed Term)
9,Pfizer,United Kingdom,"Data collection methodology and data review planning. We are responsible for high quality protocol development, study execution and data interpretation....",Walton-on-Thames,2786,None,52.2,Clinical Sciences Undergraduate
0,Smarkets,United Kingdom,"Manage sport betting data, participate to our data infrastructure developments. Analyse large volumes of structured data.... read more",London,None,"£40,000 - £120,000 a year",None,Quantitative Analyst
1,Harnham,United Kingdom,"The ideal Data Scientist will have:. As a Data Scientist, you are required to have expertise programming in Python.... read more",London,None,£550 a day,None,DATA SCIENTIST
2,The Stars Group,United Kingdom,Experience working with a Data Warehouse. We are looking for a Department Head of Data Science to manage a team of Data Scientists and work closely with the... read more,London,None,None,None,Head of Data Science
3,University of Oxford,United Kingdom,"You will produce statistical programs for analysis of study data, including generating, validating and monitoring randomisation schedules and performing interim... read more",Oxford,35,"£31,604 - £38,833 a year",54.0,Medical Statistician
4,University of Cambridge,United Kingdom,"The role involves working on themes related to global health and development, new data sources, and sub-Saharan Africa.... read more",Cambridge,39,"£31,604 - £38,833 a year",51.6,Research Associate/Senior Research Associate (Fixed Term)
5,ASOS.com,United Kingdom,This is an exciting opportunity to join our recommendations team as a Data Scientist. Creatig prototypes for new personalisation features and turn machine... read more,London,194,None,32.4,Data Scientist - Recommendations
6,ASOS.com,United Kingdom,Senior Data Scientist. We are looking for Data Scientists to join our team and play a key role in helping ASOS provide the best shopping experience to our... read more,London,194,None,32.4,Data Scientist
7,Sciemus Ltd,United Kingdom,The Data Scientist / Statistician will be responsible for:. The Sciemus Science Team has a vacancy for a Data Scientist/ Statistician.... read more,London EC3V,None,None,None,Data Scientist
8,Maclean Moore Ltd,United Kingdom,Developing natural language processing (NLP) algorithms to generate data from various data sources. Experience in data science role.... read more,London,None,£500 - £600 a day,None,Data Scientist - 3 Month Contract - London
9,Pfizer,United Kingdom,"Data collection methodology and data review planning. We are responsible for high quality protocol development, study execution and data interpretation.... read more",Walton-on-Thames,2786,None,52.2,Clinical Sciences Undergraduate
0,Expedia,United Kingdom,"Willingness to work with unstructured, messy data. Strong SQL/data manipulation skills required including cleaning and handling data....",London EC1V,469,None,51.0,Data Scientist - Retail Pricing
1,Efficio Consulting,United Kingdom,"Efficio are currently looking for an experienced Data Scientist to join their growing Digital team. Translate business requirements into technology outputs,...",London,2,None,54.0,Digital - Data Scientist - London
2,Victoria & Albert Museum,United Kingdom,"The postholder(s) will be physically based in the Research Department/VARI, and will lead communication across a range of internal V&A departments, such as...",South Kensington,4,"£32,925 a year",43.8,"VARI Early Career Research Fellow, Digital Collections x2"
3,Daemon Solutions Limited,United Kingdom,"Designing and building complex data models. We are currently working with a client to help develop a new retail tool, and require a Data Scientist to join the...",London,None,£500 - £600 a day,None,"Data Scientist, Retail, London"
4,The Public Library of Science (PLoS),United Kingdom,"Undertaking special projects as directed by the line manager, which may involve data analysis and reporting. Conducting research to acquire knowledge and data...",Cambridgeshire,None,None,None,"Editorial Research Associate, PLOS ONE"
6,Smarkets,United Kingdom,"Manage sport betting data, participate to our data infrastructure developments. Analyse large volumes of structured data....",London,None,"£40,000 - £120,000 a year",None,Quantitative Analyst
7,The Stars Group,United Kingdom,Experience working with a Data Warehouse. We are looking for a Department Head of Data Science to manage a team of Data Scientists and work closely with the...,London,None,None,None,Head of Data Science
8,MANNING SERVICES LIMITED,United Kingdom,"Interpret and provide solutions to business & systems problems using data analysis, data mining, optimization tools, and machine learning techniques and...",London,None,None,None,"DATA SCIENTIST, DECISION SCIENTIST"
9,DataTech Search and Selection,United Kingdom,A marketing consultancy spanning multiple industries helping their clients realise the full potential of data are seeking a Data Scientist to be based in their...,London,None,None,None,Data Scientist
